Rel Name,from.type,from.name,from.revision,to.type,to.name,to.revision,Override Settings,Create Trigger,Modify Trigger,Delete Trigger
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0070-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0071-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0074-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0066-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0068-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0069-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0067-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-077-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0078-2021,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0047-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0059-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0057-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0054-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0058-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0052-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0048-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0049-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0056-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0042-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0041-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0038-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0045-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0039-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0053-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-05-0033-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0040-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0050-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0034-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0051-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0036-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0043-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0037-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0035-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0033-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0031-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0032-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0030-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0026-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0025-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0024-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0021-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0019-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0016-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0011-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0015-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0029-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0020-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-TM-06-0017-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0012-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0013-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0006-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0003-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0005-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0023-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0022-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0007-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0010-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-05-0044-2020,0,,,,
Classified Item,Document Family,2020第1季度,B89C1076000188E461D3C4F100003833,Document,P-VD-06-0001-2020,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0079-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0080-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0076-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0081-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-082-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0084-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0083-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0083-2021,1,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0085-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0088-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0089-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0087-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0086-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0090-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0091-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0095-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0094-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0093-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0092-2021,0,,,,
Classified Item,Document Family,2022专利,B89C107600003CE05B6ABB6100002ADB,ZTENEWYBWD,ZL202220090303.7,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0014-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0015-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0011-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-000X（序号）-20XX（年份）,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0012-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0013-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0016-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0017-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0018-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0019-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0020-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0023-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0024-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0021-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0025-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0022-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0026-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0029-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0027-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0028-2021,0,,,,
Classified Item,Document Family,2022第1季度,B89C1076000188E461D3A31400001D55,ZTENEWTZD,P-06-0042-2022,0,,,,
Classified Item,Document Family,2022第1季度,B89C1076000188E461D3A31400001D55,ZTENEWTZD,P-06-0048-2022,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0032-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0031-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0033-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0034-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0033-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0030-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0035-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0036-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0037-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0038-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0039-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0040-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0041-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0040-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0042-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0045-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0048-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0046-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0043-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0047-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0044-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0049-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0050-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0052-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0051-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0053-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0058-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0057-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0055-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0054-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0060-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0056-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0059-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0061-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0065-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0063-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0064-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0062-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0067-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0066-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0075-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0074-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0071-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0068-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0073-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0072-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0070-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0069-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0076-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0078-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0077-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0079-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0080-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0083-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0084-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0085-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0081-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0086-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0082-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0095-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0093-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0091-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0087-2021,0,,,,
Classified Item,Document Family,2021申请资料,B89C10760000A0C85E6873810000646B,ZTENEWYBWD,DOC-0002861,0,,,,
Classified Item,Document Family,2021第4季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-1178-2021,0,,,,
Classified Item,Document Family,2022第1季度,B89C1076000188E461D3A31400001D55,ZTENEWTZD,P-06-0018-2022,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0088-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0092-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0089-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0090-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0094-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0100-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0096-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0097-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0099-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0098-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0102-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0101-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0106-2021,1,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0113-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0103-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0104-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0106-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0108-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0111-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0112-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0105-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0107-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0109-2021,0,,,,
Classified Item,Document Family,2021B89C107600001210603CAE1200014C18,B89C107600001210603CAE1200014C18,ZTENEWTZD,P-TM-05-0110-2021,0,,,,
Classified Item,Document Family,2022B89C107600001210603CB98E00015D95,B89C107600001210603CB98E00015D95,ZTENEWTZD,P-TM-24-0004-2022,0,,,,
Classified Item,Document Family,2022B89C10760000C0885E59B1570000005F,B89C10760000C0885E59B1570000005F,ZTENEWTZD,P-24-0018-2022,0,,,,
Classified Item,Document Family,2022第1季度,B89C1076000188E461D3A31400001D55,ZTENEWTZD,P-06-0031-2022,0,,,,
Classified Item,Document Family,2022B89C10760000C0885E59B1570000005F,B89C10760000C0885E59B1570000005F,ZTENEWTZD,P-24-0006-2022,0,,,,
Classified Item,Document Family,2022申请资料,B89C10760000A0C85E6873810000646B,ZTENEWYBWD,DOC-0002937,0,,,,
